"year","month","day","ssp126","ssp245","ssp370","ssp585"
2059,8,13,5.3285,7.2742,0.8762,7.2433
2059,8,14,8.0163,0.1501,0,10.116
2059,8,15,16.878,0.1083,1.1217,12.3221
2059,8,16,3.9154,0.1847,1.9076,0.7117
2059,8,17,5.709,0,0.6706,0.7896
2059,8,18,0.997,1e-04,1.7707,0.2653
2059,8,19,0.0967,0.225,7.4067,0.2943
2059,8,20,0.1399,8.4925,2.3848,0.538
2059,8,21,5.5301,3.3533,7.5971,5.1808
2059,8,22,2.2212,8.3959,0,8.2302
2059,8,23,1.1754,7.8557,0,0.5267
2059,8,24,10.0429,15.3803,0,0.2595
2059,8,25,0.0964,13.1538,5e-04,0.3848
2059,8,26,0,2.7751,2.58,0.0147
2059,8,27,0.2192,5.7319,8.5312,0.0022
2059,8,28,4.2864,2.1112,2.5525,0.0297
2059,8,29,1.6984,0,0.0565,0.2908
2059,8,30,0,2.1514,2.0203,1.4976
2059,8,31,0.0249,5.894,5.7912,1.5811
2060,8,1,0,13.8433,3.8925,10.3276
2060,8,2,0.0013,2.1638,1.69,3.54
2060,8,3,0.2352,0.5513,0.0826,1.645
2060,8,4,0.0649,3.7889,4e-04,4.4328
2060,8,5,0,7.3299,0,5.3176
2060,8,6,0,3.6682,0.2257,7.1703
2060,8,7,0.0252,1.8762,2.9335,1.5373
2060,8,8,0,2.9221,5.9651,0.0238
2060,8,9,0.2448,1.9487,1.1451,0.0101
2060,8,10,3.663,3.399,1.2939,0.0437
2060,8,11,10.4237,4.2353,3.9501,0.0053
2060,8,12,8.0772,13.3846,0.3713,2.9782
2060,8,13,0.2256,18.4353,4.0686,6.5019
2060,8,14,6.0109,5.5181,5.8279,2.3272
2060,8,15,2.5545,10.0001,0.0021,4.6365
2060,8,16,0.0305,6.3587,0.1799,0.8448
2060,8,17,1.4967,1.1112,0.0025,0
2060,8,18,10.1519,0.8283,2.3088,2.3654
2060,8,19,6.4053,0.746,4.248,5.866
2060,8,20,4.8818,7.4995,14.2903,1.2076
2060,8,21,13.4887,3.203,9.1836,0.035
2060,8,22,7.9156,0.2551,9.1886,0.0804
2060,8,23,0.808,0.0205,9.0821,0.314
2060,8,24,7.9343,0,3.865,9.8679
2060,8,25,2.9595,0.0193,0.9508,8.6962
2060,8,26,2.6077,0.0268,7.4823,8.7794
2060,8,27,4.6003,0.369,1.9937,1.3868
2060,8,28,0.5722,1.7625,0.4304,3.2123
2060,8,29,1.0946,0.4848,7.8237,2.1965
2060,8,30,0.0975,0.0222,11.3675,0
2060,8,31,0.0061,0.4914,0,4.1665
2061,8,1,3.3474,4.0599,0.0475,10.2113
2061,8,2,8.4849,12.977,0.5576,0.9335
2061,8,3,3.0132,7.9019,41.1883,5.6794
2061,8,4,11.5447,5.3463,0.5844,7.2578
2061,8,5,3.93,5.4748,0.3486,16.0894
2061,8,6,4.5264,3.4934,2.8172,7.1448
2061,8,7,1.059,7.6307,5.7893,2.4419
2061,8,8,0.1017,28.0584,2.4668,0.4777
2061,8,9,1.5406,19.237,0.116,1.2808
2061,8,10,7.3543,7.7427,1.1597,0.5671
2061,8,11,2.7342,3.1346,14.9867,1.1639
2061,8,12,2.5114,3.6891,0.001,3.2827
2061,8,13,0.3708,10.3684,0.0378,6.3904
2061,8,14,4.5767,10.4208,0,9.4185
2061,8,15,9.8153,0.0619,2.9024,0.0034
2061,8,16,0.7788,0.0971,11.5458,0
2061,8,17,2.5649,1.1891,1.0309,0.3115
2061,8,18,0.3813,1.6874,0,3.6178
2061,8,19,1.1173,2.1838,0,2.2082
2061,8,20,1.6071,2.9584,1.433,0
2061,8,21,0,2.9258,6.8133,0
2061,8,22,5.9608,1.3107,12.8185,4.3843
2061,8,23,6.7825,0.0807,0.2005,3.2409
2061,8,24,3.278,1.3973,2.7243,0
2061,8,25,0,0.9464,2.8002,0.0907
2061,8,26,0,4.5955,0,1.0362
2061,8,27,0,3.1883,0.0156,19.0643
2061,8,28,0,6.9913,0,1.961
2061,8,29,0.2175,0.6045,0,0.5822
2061,8,30,0.4625,3.8557,0,2.3075
2061,8,31,5e-04,5.0325,0.4066,0.0327
2062,8,1,6e-04,0.066,0.0343,0.2182
2062,8,2,2.1346,1.0664,0.0059,0
2062,8,3,9.5844,15.123,0.0297,0.0555
2062,8,4,0.109,1.8113,0.7099,2.209
2062,8,5,0.6077,4.9868,4.5007,11.3851
2062,8,6,2.2106,9.9403,9.0686,0.8644
2062,8,7,3.7782,7.1083,4.3429,0.6136
2062,8,8,7.3188,13.6864,4.2536,1.6283
2062,8,9,3.1147,7.3533,0.243,10.4365
2062,8,10,0.5455,4.528,1.3783,8.9639
2062,8,11,2.3346,3.7468,0.0105,1.2337
2062,8,12,8.0346,2.8794,3.8221,2.8193
2062,8,13,10.5265,5.5077,0.5487,0.097
2062,8,14,14.3099,11.9127,0.537,0.0304
2062,8,15,14.7261,7.2726,8e-04,0.0095
2062,8,16,8.9158,3.9477,1.8699,1.1245
2062,8,17,4.1194,6.3872,3.7044,9.6867
2062,8,18,6.8622,3.0709,12.6083,2.1385
2062,8,19,2.3086,5.1149,2.5995,0.0099
2062,8,20,10.0212,7.8279,3.5093,0.8758
2062,8,21,4.8782,14.5884,7.2016,9.4511
2062,8,22,3.8383,0.1755,9.1947,12.2306
2062,8,23,7.5953,2.1179,4.0199,0.0013
2062,8,24,9.2665,1.3717,7.9417,0.4908
2062,8,25,3.5683,4.7716,5.8622,0.909
2062,8,26,5.9516,0.435,0.163,0.6705
2062,8,27,1.0073,8.7782,0,0.9582
2062,8,28,4.3059,14.4685,0,0.6351
2062,8,29,15.7137,15.9979,0,2.044
2062,8,30,5.7764,7.4415,0,1.4508
2062,8,31,7.2975,0,0,1.4455
2063,8,1,7.4967,16.8913,6.0672,2e-04
2063,8,2,2.0093,3.8165,1.9867,0
2063,8,3,2.3208,1.5698,4.2017,4e-04
2063,8,4,3.8321,0,1e-04,0.8533
2063,8,5,0.0025,0,4e-04,1.995
2063,8,6,2.3951,4.3068,0.0054,0.0574
2063,8,7,0.0179,17.4823,0.0309,9.6198
2063,8,8,2.8157,2.2025,0.1758,13.5728
2063,8,9,12.6576,0.1363,0.7067,0.1216
2063,8,10,5.3868,0.6169,1.1027,9e-04
2063,8,11,0.5535,1.0918,1.3917,0.4274
2063,8,12,0.0019,4.8442,3.5295,21.7201
2063,8,13,4.1363,2.4308,2.6732,8.5799
2063,8,14,2.9348,0.2536,0.3399,0.2196
2063,8,15,0,0.4539,0.0028,6e-04
2063,8,16,0,0.0575,6e-04,0.083
2063,8,17,0,0.2045,0.0025,0.002
2063,8,18,0,6.2981,0.0037,1.254
2063,8,19,5.0638,8.7525,0.1899,0.1992
2063,8,20,10.183,6.3243,1.5246,6.3777
2063,8,21,6.0896,0.8191,3.148,2.9554
2063,8,22,9.9517,1.3263,8.2629,0.0465
2063,8,23,3.4861,1.546,0.0011,0.0313
2063,8,24,9.1602,1e-04,0.0834,0.009
2063,8,25,1.6121,0.9855,4.3125,0
2063,8,26,4.0527,0.8058,3.6505,0.1811
2063,8,27,7.3939,4.9173,0.0041,2.6636
2063,8,28,0.2623,0.7479,0,2.6571
2063,8,29,5.3652,0.9974,0.0018,2.3707
2063,8,30,12.6803,0.0851,0,0.766
2063,8,31,8.2943,1e-04,1.3782,1.7745
2064,8,1,0.537,3.7452,0.0091,0.3096
2064,8,2,1.7874,20.2056,0.6102,3.7026
2064,8,3,1.2315,19.7399,1.1006,1.5845
2064,8,4,2.2838,0.0371,4.0679,0.0024
2064,8,5,10.171,0.1701,9.3963,0.0112
2064,8,6,8.0956,0.403,8.0422,8.2267
2064,8,7,0.6412,0.4543,6.3666,5.4371
2064,8,8,0.0749,0.6699,15.9956,0.9292
2064,8,9,5.2243,5.5588,4.7226,0
2064,8,10,1.9435,7.0655,4.7398,16.0973
2064,8,11,5.0744,4.0227,5.3233,0.1671
2064,8,12,22.8846,2.9852,0.5272,0.0109
2064,8,13,59.3148,1.3185,1.5517,0.1138
2064,8,14,51.7717,1.1073,0.2742,0.8597
2064,8,15,12.8617,14.6122,4.4075,3.714
2064,8,16,25.3101,1.6058,15.1808,3.0685
2064,8,17,5.7827,0.0437,1.5477,0
2064,8,18,1.5233,0.5178,2.3221,5.8939
2064,8,19,14.3505,0.0107,6.5885,14.4951
2064,8,20,10.0929,0.0046,11.4288,0.1316
2064,8,21,1.7645,7.8487,6.4241,0.0638
2064,8,22,0.2405,0.7751,0.6136,2.6411
2064,8,23,8.6986,0.2031,2.3342,7.9656
2064,8,24,5.7947,0.2481,12.2294,2.1563
2064,8,25,3.0827,18.9429,15.2761,0.1809
2064,8,26,0.3882,4.5843,2.1339,0.4863
2064,8,27,0.4699,0.1178,6e-04,0.2354
2064,8,28,3.5007,3.2954,0,6.8514
2064,8,29,0.0569,10.6424,0,0.1857
2064,8,30,0,4.0414,0.6478,0
2064,8,31,0,0.5591,8.029,0.0246
2065,8,1,2.3801,4.2815,0.0044,0.1492
2065,8,2,1.7661,6.5015,3.1295,10.2252
2065,8,3,9.88,3.1571,4.8051,18.8043
2065,8,4,4.5632,0.4914,0.0011,22.7799
2065,8,5,4.3678,15.2839,0,9.1969
2065,8,6,3.3823,5.7737,0.0448,4.4072
2065,8,7,8.9241,0.3426,2.4914,11.5916
2065,8,8,7.4493,0.1416,1.5427,8.5768
2065,8,9,1.6898,1.6854,0.0675,3.6371
2065,8,10,0.7893,8.9125,17.7551,3.2115
2065,8,11,0.3241,1e-04,9.3445,1.6186
2065,8,12,0.0572,0.0012,5e-04,1.412
2065,8,13,3.3319,0.0187,0,1.8338
2065,8,14,16.1888,0.2898,0.0167,0.3061
2065,8,15,14.1602,0.4556,0.0665,7.0666
2065,8,16,1.4372,9.8806,7.1493,11.6176
2065,8,17,2.9095,0.6482,0.0294,9.7424
2065,8,18,3.5297,5.738,0,5.2588
2065,8,19,0.006,23.8273,0.1144,11.0934
2065,8,20,0,25.6067,0,5.8447
2065,8,21,0.0201,9.7865,0.0427,19.8488
2065,8,22,1.7869,1.0053,2.4022,1.9124
2065,8,23,1.6226,1.2629,17.4244,0.0951
2065,8,24,0.6063,8.5613,2.9973,0
2065,8,25,5.4565,0,0.7789,7.3092
2065,8,26,1.0331,0.048,1.3468,18.7742
2065,8,27,0.8877,0.1587,0,4.5314
2065,8,28,1.1498,2.2647,1.3262,1.1276
2065,8,29,1.2734,0.5216,2.0233,6.1809
2065,8,30,8.6957,0.4991,0.0557,0.4936
2065,8,31,2.4543,0.3242,0.2774,0.7661
2066,8,1,15.4637,1.0454,9.7446,5.5147
2066,8,2,0.2155,4.8604,10.1006,0
2066,8,3,0.0096,0.0908,10.659,2e-04
2066,8,4,3e-04,0.0433,5.4068,0.6038
2066,8,5,28.0315,2.4664,7.597,9.2984
2066,8,6,15.3011,6.5107,19.1528,7.4423
2066,8,7,11.264,5.0466,5.2639,0
2066,8,8,0.2594,5.9359,11.112,0.4079
2066,8,9,4e-04,1.7187,9.1521,2.6491
2066,8,10,2.575,0.1273,8.709,21.2459
2066,8,11,5.0498,0.5216,13.8503,9.1769
2066,8,12,6.9437,0.1118,6.8515,11.2735
2066,8,13,19.7735,0.4944,12.6657,1.6527
2066,8,14,16.0567,1.2153,4.4506,12.4491
2066,8,15,1.3121,11.9946,0.0434,7.109
2066,8,16,0.8479,14.7425,4.726,3.4548
2066,8,17,2.0358,9.0273,0.346,14.5846
2066,8,18,4.3882,0.3382,0,0.4337
2066,8,19,6.8249,1.0575,4.5041,0.5074
2066,8,20,0.0078,0.4818,0.1719,0.2157
2066,8,21,0.0944,2.5606,0.3403,0.4195
2066,8,22,0.0548,8.7746,7.2334,7.3608
2066,8,23,11.5128,0.15,0.0372,7.2587
2066,8,24,3.4345,0,1.1192,7.0779
2066,8,25,0.5315,0,1.6062,3.4034
2066,8,26,0.4229,0,0.9968,2.8563
2066,8,27,0.4061,0.002,1.0132,6.0907
2066,8,28,3.07,0,4.3911,3.6435
2066,8,29,2e-04,1.1309,1.8301,1.6937
2066,8,30,0.0051,4.745,0.0042,0.4562
2066,8,31,0,7.306,0,1.4644
2067,8,1,6.0728,21.3938,14.4119,1.9614
2067,8,2,21.1903,1.891,12.8735,3.1717
2067,8,3,2.6432,0.0288,3.3093,8.6611
2067,8,4,0.0551,0,2.7116,0.7987
2067,8,5,1.1769,0.6643,0.2782,6.4018
2067,8,6,0.5607,1.3577,0.0636,2.5678
2067,8,7,7.867,0.1779,1.2429,0.4059
2067,8,8,2.3433,0.2025,12.9149,0
2067,8,9,3.2317,5.8065,3.3271,2.967
2067,8,10,2.4605,5.0239,1.1472,2.3127
2067,8,11,1.4065,0.0133,0,9.7435
2067,8,12,0.3583,0.9383,0,10.5805
2067,8,13,0.79,5.0034,10.3566,5.9952
2067,8,14,8.3612,6.0934,10.8783,8.8094
2067,8,15,7.32,21.9087,10.6003,3.2506
2067,8,16,4.5987,0.3366,2.815,5.8683
2067,8,17,3.2961,2.01,0.2263,1.8672
2067,8,18,2.4987,2.7902,0.5715,1.5106
2067,8,19,0.018,3.6016,0.2289,1.3455
2067,8,20,5.8836,0.3388,0.8783,1.5817
2067,8,21,0.6034,0.0013,3.5673,2.2286
2067,8,22,0.0012,0.3293,5.6105,1.5458
2067,8,23,0.1972,0.0576,7.766,1.599
2067,8,24,6.1645,0.0146,2.6094,6.6556
2067,8,25,13.67,0.2791,0,2.4101
2067,8,26,3.0158,4.1083,5.0768,0.1419
2067,8,27,5.1298,7.5957,0,0.4059
2067,8,28,11.5954,30.8591,0,0.3505
2067,8,29,1.3301,0.3742,2e-04,0
2067,8,30,0,0.1274,0.0092,0
2067,8,31,3.4338,0.8688,6.0388,0
2068,8,1,13.7585,6.3377,6.689,1.2381
2068,8,2,2.5485,7.6614,4.1653,3.6631
2068,8,3,0.5723,14.9974,0.0052,0.0191
2068,8,4,3.1609,6.5532,0.8257,0.0376
2068,8,5,0.3133,5.1363,4.4178,0.3606
2068,8,6,2.6998,3.0151,3.8393,0.3953
2068,8,7,6.3612,1.7137,1e-04,5.3089
2068,8,8,3.9225,3.0686,0,4.0032
2068,8,9,0.8444,0.4352,5.3792,0.1345
2068,8,10,4.2564,0.3986,16.5576,6.3079
2068,8,11,9.5514,0.1348,6.4578,2.5815
2068,8,12,13.1474,3.0071,0.8282,0.0388
2068,8,13,2.1323,2.6284,2.0036,0
2068,8,14,0,2.1974,0.0104,2.8264
2068,8,15,0.0509,1.4929,0,12.7769
2068,8,16,8.0681,7.993,0,1.8796
2068,8,17,4.3953,13.4799,3.2228,2.3437
2068,8,18,4.8028,2.5163,8.6929,2.414
2068,8,19,8.0791,1.5593,7.3964,0.3712
2068,8,20,5.3712,3.433,13.1486,8.0332
2068,8,21,0.4611,3.0426,0.0526,8.4835
2068,8,22,3.3601,1.7204,1.646,7.2108
2068,8,23,4.2011,4.5111,16.0337,2.5734
2068,8,24,0.8826,0,7.5358,0.0731
2068,8,25,0.4829,0.0044,1.5258,0
2068,8,26,13.1182,0.0172,0,0.1296
2068,8,27,8.6853,2.1831,4.7738,0.5496
2068,8,28,5.3241,2.4247,12.1293,1.4241
2068,8,29,4.4189,0.828,6e-04,3.1118
2068,8,30,2.5397,2.8096,0,2.3445
2068,8,31,3.9146,1.025,0.0147,2.968
2069,8,1,0,0.008,1.7259,0.9424
2069,8,2,3.5358,0.1673,3.4158,7.2891
2069,8,3,4.7373,0.6221,0.0024,2.1139
2069,8,4,0.931,11.7353,0,0
2069,8,5,7.658,3.0089,4e-04,4.2398
2069,8,6,7.6162,0.2575,0.0507,1.4566
2069,8,7,0.1159,1.3378,1.0029,1.761
2069,8,8,0.9472,1.3821,1.6499,5.7412
2069,8,9,1.6674,2.3677,5.2848,8.223
2069,8,10,9.3338,3.7542,4.8341,10.5759
2069,8,11,5.0615,4.5994,5.293,15.3834
2069,8,12,2.8149,5.7961,13.3832,1.8483
2069,8,13,0.0242,6.4721,8.7718,0.2179
2069,8,14,3.7415,3.9101,5.5499,2.235
2069,8,15,0.6409,3.7293,0.0136,1.7154
2069,8,16,5.3164,0.1191,0,5.1674
2069,8,17,0.3911,4e-04,0,4.7244
2069,8,18,0.1218,0.5902,0.0679,0.1184
2069,8,19,3.8363,9.0457,4.4975,5.5088
2069,8,20,3.0305,11.0011,1.171,6.1135
2069,8,21,1.9047,0.215,0.2833,7.7065
2069,8,22,5.7779,1.2863,0.1102,2.1989
2069,8,23,4.0313,0.2884,1.2157,2.4913
2069,8,24,0,0.3412,0.0412,9.9031
2069,8,25,0,5.872,2.0935,2.3427
2069,8,26,7.6834,0.945,5.9816,0.2497
2069,8,27,1.9414,0.0018,7.2874,2.1969
2069,8,28,0.0468,8.1178,7.2987,6.3996
2069,8,29,0,49.019,2.7334,0.3128
2069,8,30,0.0028,3.5328,3.9065,0.0047
2069,8,31,0.002,1.0165,1.9523,0
2070,8,1,4.6356,0.8028,4.533,2.7608
2070,8,2,0.4395,0.0044,2.3061,0.8999
2070,8,3,5.3207,3.632,0.0275,11.157
2070,8,4,18.7316,8.5048,8.2519,6.9989
2070,8,5,0.7854,2.0414,10.7334,0.0454
2070,8,6,6.4553,0,8.3566,0.0267
2070,8,7,16.368,0,21.3257,19.902
2070,8,8,1.0406,2.8675,21.6146,8.4809
2070,8,9,0,12.3222,2.136,9.389
2070,8,10,1.0034,17.5045,0.2372,0.5799
2070,8,11,2.4802,0.0538,0.1961,0
2070,8,12,2.594,0.0206,12.1669,4.924
2070,8,13,7.7688,15.3579,3.2435,3.7883
2070,8,14,0.0119,32.2728,1.7648,0.1553
2070,8,15,0.0177,0.1516,1.844,0.7909
2070,8,16,1.156,0.0032,0.3824,2.825
2070,8,17,3.5155,0.0077,0.1483,5.3725
2070,8,18,2.827,2.5617,0.2083,3.2779
2070,8,19,0.0272,9.3049,2.9742,2.0595
2070,8,20,1.0422,0.0534,0.001,0.008
2070,8,21,0.3241,8e-04,0,0.0017
2070,8,22,5.6449,0,0,0.0228
2070,8,23,2.6968,1.7026,0,7.9792
2070,8,24,0.8736,2.2123,0,9.5323
2070,8,25,0,5.7027,2.2462,5.6343
2070,8,26,0,7.6499,8.6913,2.9397
2070,8,27,0.0025,2.8084,6.0416,0.079
2070,8,28,6.236,4.8694,4.0982,0.6317
2070,8,29,0.6377,6.1523,0.1114,5.0096
2070,8,30,1.6903,10.8977,0,9.875
2070,8,31,8.1434,0.0949,0,3.9438
2071,8,1,3.2302,13.13,3.9966,0.0277
2071,8,2,11.3366,21.0972,3.7757,1.2892
2071,8,3,5.6227,2.351,1.0163,10.2698
2071,8,4,0.0451,2.7496,6e-04,18.3229
2071,8,5,0,4.1981,3.3454,0.5256
2071,8,6,1.3623,2.0508,1.4681,0.8805
2071,8,7,1.0414,0.7908,5.0635,4.2449
2071,8,8,0,0,9.9397,0.8427
2071,8,9,0,0.855,4.9838,6.6207
2071,8,10,0,17.264,0.3489,3.4862
2071,8,11,2.4223,7.1188,4.7267,0.0043
2071,8,12,6.1233,3.8421,2.9265,6.4416
2071,8,13,1.8138,0.0204,0.0067,1.4216
2071,8,14,6.219,0.1977,3.6352,0.0199
2071,8,15,10.2537,5.0778,5.872,0
2071,8,16,1.8271,0.0616,5.2667,2e-04
2071,8,17,0.2362,0,0.075,2.2529
2071,8,18,1.4007,0.0092,0.3728,17.0058
2071,8,19,5.2155,6.2661,1.6686,1.1155
2071,8,20,2.2937,16.9577,3.3109,8.5201
2071,8,21,1.6828,6.6017,0.0178,4.2782
2071,8,22,1.0253,6e-04,1.0341,4.033
2071,8,23,1.5167,0,5.2413,12.6656
2071,8,24,14.3207,0.0803,7.65,3.2068
2071,8,25,3.6782,6.7936,11.2677,2.0102
2071,8,26,0.008,53.8156,7.2506,3.5886
2071,8,27,0.0371,5.0576,10.2404,1.4653
2071,8,28,0.2429,0.1001,0.4096,0.0285
2071,8,29,0.1078,2.7139,0.0192,1.7244
2071,8,30,0.2684,1.2937,3.8116,0.5473
2071,8,31,0.4838,0.0466,12.5894,3.9541
2072,8,1,0,24.3902,6.6861,3.8599
2072,8,2,0.9703,17.8179,1.0671,3.5646
2072,8,3,12.3284,2.2355,4.7091,0.0778
2072,8,4,2.9716,0.324,7.1397,2.1607
2072,8,5,1.2335,1.079,8.0238,2.3781
2072,8,6,7.312,3.0118,6.9148,3.6628
2072,8,7,2.9928,5.212,3.5504,3.613
2072,8,8,0.0018,4.8803,1.6049,1.0116
2072,8,9,0.0812,7.6371,1.1736,2.9424
2072,8,10,0.0488,0.9661,0.3172,8.4541
2072,8,11,4.9227,8.0211,6.3152,3.3751
2072,8,12,1.3278,4.1416,3.4527,0.366
2072,8,13,11.2042,1.8287,5.3714,0
2072,8,14,0.8633,0.0391,1.0918,1e-04
2072,8,15,0,0.1076,0.2026,2.9173
2072,8,16,0,0.3755,0.6143,13.6475
2072,8,17,13.9079,2.4243,1.941,9.2666
2072,8,18,1.3572,9.5756,8.5835,3.9185
2072,8,19,0,5.2099,0,1.0242
2072,8,20,5.7551,0,0,3.2777
2072,8,21,5.7845,0,0.0012,3.7766
2072,8,22,2.2578,1.5233,1.6513,1e-04
2072,8,23,4.5472,11.1002,8.0839,0
2072,8,24,3.5448,0,7.6762,2.0523
2072,8,25,0.0884,0.0039,2.3549,1.2155
2072,8,26,0.0011,0.0892,0,1.3144
2072,8,27,0.0142,0.1417,0.0632,2.0167
2072,8,28,0,0,0.0098,0.2828
2072,8,29,0,0,1.6531,1.5554
2072,8,30,0.0626,0.0705,15.1548,6.1231
2072,8,31,0.2838,0.0175,14.9624,10.0326
2073,8,1,0,3.8816,11.1128,2.2495
2073,8,2,0,9.2009,6.196,0.8704
2073,8,3,0.1031,1.1766,1.7629,5.4537
2073,8,4,9.5341,0.2178,3.4898,4.8664
2073,8,5,14.2737,1.6358,0.4547,5.6467
2073,8,6,1.3962,0.8041,0,3.9551
2073,8,7,0.1049,4.9549,0.1423,6.4448
2073,8,8,0.254,23.471,0.5497,8.2804
2073,8,9,0.0896,5.2196,5.8919,12.8817
2073,8,10,6.4721,0.0317,16.6695,6.6195
2073,8,11,4.4948,1.5718,3.0521,2.9423
2073,8,12,1.6767,2.9613,8.6465,3.9954
2073,8,13,6.2298,0.2616,15.2693,7.7329
2073,8,14,1.8697,5.929,16.5034,12.1666
2073,8,15,2.6999,0.5035,21.0729,3.8633
2073,8,16,1.4074,0,7.3181,2.7931
2073,8,17,1.1162,0,7.2917,2.2463
2073,8,18,1.2831,0.9519,5.2915,3.5016
2073,8,19,2.1388,10.517,8.1107,0.3113
2073,8,20,5.571,16.535,9.3473,0
2073,8,21,6.4758,0.6545,4.9263,0.2084
2073,8,22,6.6954,2.6583,3.4472,0.6741
2073,8,23,1.8013,6.2317,2.9067,0
2073,8,24,0.0306,0.5017,0.0013,0.1559
2073,8,25,0.055,0.7405,0.0054,0.2081
2073,8,26,2.2965,0.3803,0.0154,42.622
2073,8,27,5.4085,6.9884,0.7943,4.2265
2073,8,28,4.8615,4.0823,6.3098,0.017
2073,8,29,4.7702,4.9826,7.0447,2.029
2073,8,30,2.5524,2.2997,0.182,0.0621
2073,8,31,0.5562,0.9536,0,0.6775
2074,8,1,3.1696,3.5441,1.3146,11.2091
2074,8,2,0.0055,4.652,18.8448,6.1564
2074,8,3,2.6549,0.3866,3.867,10.8116
2074,8,4,2.6076,2.5125,2.2273,5.0838
2074,8,5,0.0066,1.1919,16.497,0.0109
2074,8,6,0.0047,0.6103,4.5279,0.0043
2074,8,7,0.0507,1.6893,0,0.8264
2074,8,8,1.1707,1.8373,4.7532,8.7133
2074,8,9,1.342,2.3488,9.9882,0.0392
2074,8,10,4.2648,2.205,17.5978,0
2074,8,11,5.6256,2.5209,8.6205,9.4095
2074,8,12,2.1253,0,3.2649,13.9025
2074,8,13,0.7467,2.8202,3.1328,3.9879
2074,8,14,0.0501,8.3802,4.3957,0.7754
2074,8,15,0,0.943,3.5427,1.2948
2074,8,16,2.6118,0.6502,4.3631,6.1082
2074,8,17,8.8603,4.8477,1.9765,1.8025
2074,8,18,3.0409,9.3496,0.4037,0.7732
2074,8,19,1.0494,4.0012,0.3668,1.0223
2074,8,20,0.5685,1.9774,1.2376,2.8503
2074,8,21,0.4612,4.8348,1.5908,2.668
2074,8,22,1.1068,3.5958,0.2757,0.0148
2074,8,23,0.1754,1.0225,5.0687,0
2074,8,24,1.0983,0.0835,15.8599,0.0083
2074,8,25,6.1445,0,8.0027,3.9979
2074,8,26,3.0478,4.2973,1.9101,0.4164
2074,8,27,2.007,19.2299,0.3982,0.4424
2074,8,28,1.5735,13.727,2.6582,4.0065
2074,8,29,8.6532,8.9202,3.0864,6.8479
2074,8,30,0.0611,3.6786,0,3.5985
2074,8,31,0,0.912,0.2759,6.9452
2075,8,1,0.1423,0.7207,1.0334,12.5509
2075,8,2,4.7887,2.2259,0.836,6.5585
2075,8,3,0.4832,0.2518,2.1306,0.1836
2075,8,4,4.7579,5.6831,5.7429,1.0309
2075,8,5,0.7221,12.7262,25.0158,3.0436
2075,8,6,0,1.2468,13.8046,2.8878
2075,8,7,0.3367,2.3553,0.3963,4.9412
2075,8,8,0.7197,11.0606,0.5875,0.0028
2075,8,9,5.4639,21.6366,0.8199,0
2075,8,10,6.5991,2.276,1.1479,0.0781
2075,8,11,1.7359,7.8983,0.5685,12.7108
2075,8,12,1.95,17.3478,1.3967,3.9879
2075,8,13,5.26,7.0886,0.4829,0.2471
2075,8,14,7.5397,9.406,0.2308,0
2075,8,15,4.3124,6.2992,7.3442,0.4439
2075,8,16,4.8358,4.969,15.5801,7.2286
2075,8,17,0.2213,14.2161,14.4073,9.7124
2075,8,18,0,0.115,12.9734,2.6321
2075,8,19,0,0.0063,12.6224,27.4955
2075,8,20,0.5945,3.717,1.9257,15.3144
2075,8,21,2.3672,3.2741,0.0794,1.3387
2075,8,22,2.0325,0.5245,1.0673,4.7369
2075,8,23,9.9095,4.3522,10.1133,0.769
2075,8,24,8.8069,6.2041,5.6674,0.052
2075,8,25,5.5652,12.5372,0.2882,0.1847
2075,8,26,0.1093,6.921,0.1098,0.494
2075,8,27,0.0455,1.9025,0.0792,7.1301
2075,8,28,0.5258,1.0063,0.5015,1.8187
2075,8,29,0.7806,0.6783,3.8237,1.911
2075,8,30,5.9092,0.4852,2.9595,4.9775
2075,8,31,9.1584,6.4675,0.0055,16.0386
2076,8,1,0.4612,0.0022,10.7134,0.2332
2076,8,2,4.2845,0.002,1.4581,10.0081
2076,8,3,7.6298,9.4897,6.818,13.0703
2076,8,4,11.2261,8.3894,8.5658,1.4277
2076,8,5,9.9832,5.3541,10.2723,0.0016
2076,8,6,10.0241,4.555,8.4753,0
2076,8,7,13.7203,2.5418,1.3187,0.7205
2076,8,8,7.2504,4.1941,0.2721,0.0534
2076,8,9,2.4865,1.0234,0.0021,1.7887
2076,8,10,1.2126,4.1961,0,1.0059
2076,8,11,1.1863,3.2605,3.4442,0.0083
2076,8,12,2.6501,10.2832,1.0265,0.0012
2076,8,13,4.2374,1.1049,0.0025,0
2076,8,14,1.4669,0.0048,0.2523,4e-04
2076,8,15,0.6078,9.5436,2.7417,0.0335
2076,8,16,1.038,1.3304,6.2742,3.4165
2076,8,17,3.5876,0.0127,5.726,11.7887
2076,8,18,17.2734,0,2.094,3.4184
2076,8,19,4.4555,0,1.0091,4.6112
2076,8,20,1.1077,0.7405,2.5795,0.0749
2076,8,21,0.8706,12.0617,0.0597,0.2385
2076,8,22,0.8123,2.9545,0.3833,0.1058
2076,8,23,0.0152,0.046,0,1.2138
2076,8,24,0,0,3.2591,1.5198
2076,8,25,0.3975,0,1.641,1.7273
2076,8,26,2.8656,1.8313,0.2105,1.5776
2076,8,27,6.4057,0.4192,0.0929,3.6165
2076,8,28,4.282,5.3759,0.4589,2.0061
